departamento,municipio,year,total_homicides,municipio_code,region,population,homic_rate
CESAR,SAN MARTÍN,2013,5,20770,Caribe,18322,27.289597205545245
CESAR,SAN MARTÍN,2014,6,20770,Caribe,18440,32.53796095444685
CESAR,SAN MARTÍN,2015,7,20770,Caribe,18548,37.739918050463665
CESAR,SAN MARTÍN,2016,5,20770,Caribe,18650,26.809651474530835
CESAR,SAN MARTÍN,2017,6,20770,Caribe,18748,32.00341369746106
CESAR,SAN MARTÍN,2018,3,20770,Caribe,26674,11.24690710054735
CESAR,SAN MARTÍN,2019,5,20770,Caribe,27746,18.02061558422836
CESAR,SAN MARTÍN,2020,5,20770,Caribe,28718,17.41068319520858
CESAR,SAN MARTÍN,2021,2,20770,Caribe,29439,6.79370902544244
CESAR,SAN MARTÍN,2022,5,20770,Caribe,30031,16.649462222370218
CESAR,SAN MARTÍN,2023,3,20770,Caribe,30559,9.817075166072188
CESAR,SAN MARTÍN,2024,9,20770,Caribe,31062,28.97430944562488
CESAR,TAMALAMEQUE,2003,1,20787,Caribe,14044,7.120478496154942
CESAR,TAMALAMEQUE,2004,2,20787,Caribe,14051,14.233862358550994
CESAR,TAMALAMEQUE,2005,2,20787,Caribe,14046,14.238929232521716
CESAR,TAMALAMEQUE,2006,5,20787,Caribe,14039,35.615072298596765
CESAR,TAMALAMEQUE,2007,4,20787,Caribe,14025,28.520499108734402
CESAR,TAMALAMEQUE,2008,4,20787,Caribe,14019,28.532705613809828
CESAR,TAMALAMEQUE,2009,4,20787,Caribe,14001,28.569387900864225
CESAR,TAMALAMEQUE,2010,6,20787,Caribe,13988,42.89390906491278
CESAR,TAMALAMEQUE,2011,4,20787,Caribe,13973,28.626637085808348
CESAR,TAMALAMEQUE,2012,3,20787,Caribe,13950,21.50537634408602
CESAR,TAMALAMEQUE,2013,3,20787,Caribe,13927,21.540891792920227
CESAR,TAMALAMEQUE,2014,6,20787,Caribe,13896,43.177892918825556
CESAR,TAMALAMEQUE,2015,2,20787,Caribe,13862,14.427932477276007
CESAR,TAMALAMEQUE,2016,3,20787,Caribe,13838,21.679433444139324
CESAR,TAMALAMEQUE,2017,2,20787,Caribe,13802,14.490653528474136
CESAR,TAMALAMEQUE,2019,8,20787,Caribe,15932,50.21340697966357
CESAR,TAMALAMEQUE,2020,4,20787,Caribe,16459,24.30281305061061
CESAR,TAMALAMEQUE,2021,6,20787,Caribe,16841,35.627338044059144
CESAR,TAMALAMEQUE,2022,5,20787,Caribe,17180,29.10360884749709
CESAR,TAMALAMEQUE,2023,6,20787,Caribe,17504,34.27787934186472
CESAR,TAMALAMEQUE,2024,2,20787,Caribe,17792,11.241007194244604
CESAR,VALLEDUPAR (CT),2003,288,20001,Caribe,335663,85.80034141385853
CESAR,VALLEDUPAR (CT),2004,196,20001,Caribe,345044,56.80434959019719
CESAR,VALLEDUPAR (CT),2005,160,20001,Caribe,354582,45.123553931107615
CESAR,VALLEDUPAR (CT),2006,76,20001,Caribe,364298,20.862041515462618
CESAR,VALLEDUPAR (CT),2007,123,20001,Caribe,374014,32.886469490446885
CESAR,VALLEDUPAR (CT),2008,90,20001,Caribe,383795,23.450018890292995
CESAR,VALLEDUPAR (CT),2009,84,20001,Caribe,393592,21.34189719303238
CESAR,VALLEDUPAR (CT),2010,103,20001,Caribe,403444,25.53018510623531
CESAR,VALLEDUPAR (CT),2011,107,20001,Caribe,413341,25.88661661920787
CESAR,VALLEDUPAR (CT),2012,94,20001,Caribe,423278,22.20762713866537
CESAR,VALLEDUPAR (CT),2013,92,20001,Caribe,433242,21.235244967016126
CESAR,VALLEDUPAR (CT),2014,72,20001,Caribe,443210,16.245120823086122
CESAR,VALLEDUPAR (CT),2015,106,20001,Caribe,453215,23.38845801661463
CESAR,VALLEDUPAR (CT),2016,67,20001,Caribe,463219,14.46400082898154
CESAR,VALLEDUPAR (CT),2017,71,20001,Caribe,473251,15.002609608854499
CESAR,VALLEDUPAR (CT),2018,77,20001,Caribe,490075,15.711880834566138
CESAR,VALLEDUPAR (CT),2019,83,20001,Caribe,509091,16.303568517219908
CESAR,VALLEDUPAR (CT),2020,63,20001,Caribe,526238,11.971769427521387
CESAR,VALLEDUPAR (CT),2021,96,20001,Caribe,538601,17.823955024220155
CESAR,VALLEDUPAR (CT),2022,128,20001,Caribe,549314,23.30179096108965
CESAR,VALLEDUPAR (CT),2023,126,20001,Caribe,558938,22.542750716537434
CESAR,VALLEDUPAR (CT),2024,121,20001,Caribe,567593,21.318092365480194
CHOCÓ,ACANDÍ,2003,1,27006,Pacifico,10591,9.441979038806533
CHOCÓ,ACANDÍ,2005,6,27006,Pacifico,10455,57.38880918220947
CHOCÓ,ACANDÍ,2006,1,27006,Pacifico,10359,9.653441451877594
CHOCÓ,ACANDÍ,2007,4,27006,Pacifico,10278,38.91807744697412
CHOCÓ,ACANDÍ,2009,2,27006,Pacifico,10103,19.79610016826685
CHOCÓ,ACANDÍ,2010,2,27006,Pacifico,10014,19.972039145196725
CHOCÓ,ACANDÍ,2011,2,27006,Pacifico,9922,20.157226365652086
CHOCÓ,ACANDÍ,2012,6,27006,Pacifico,9842,60.963218857955695
CHOCÓ,ACANDÍ,2013,3,27006,Pacifico,9756,30.75030750307503
CHOCÓ,ACANDÍ,2014,8,27006,Pacifico,9668,82.74720728175424
CHOCÓ,ACANDÍ,2015,6,27006,Pacifico,9584,62.60434056761269
CHOCÓ,ACANDÍ,2016,12,27006,Pacifico,9505,126.24934245134139
CHOCÓ,ACANDÍ,2017,13,27006,Pacifico,9408,138.18027210884352
CHOCÓ,ACANDÍ,2018,12,27006,Pacifico,13999,85.72040860061432
CHOCÓ,ACANDÍ,2019,5,27006,Pacifico,14358,34.823791614430974
CHOCÓ,ACANDÍ,2020,6,27006,Pacifico,14724,40.74979625101874
CHOCÓ,ACANDÍ,2021,6,27006,Pacifico,14993,40.01867538184486
CHOCÓ,ACANDÍ,2022,13,27006,Pacifico,15310,84.91182233834095
CHOCÓ,ACANDÍ,2023,5,27006,Pacifico,15604,32.04306588054345
CHOCÓ,ACANDÍ,2024,5,27006,Pacifico,15868,31.50995714645828
CHOCÓ,ALTO BAUDÓ,2003,1,27025,Pacifico,27652,3.616374945754376
CHOCÓ,ALTO BAUDÓ,2005,1,27025,Pacifico,28961,3.4529194433893857
CHOCÓ,ALTO BAUDÓ,2007,1,27025,Pacifico,30337,3.2963048422718138
CHOCÓ,ALTO BAUDÓ,2009,1,27025,Pacifico,31777,3.1469301696195364
CHOCÓ,ALTO BAUDÓ,2011,7,27025,Pacifico,33310,21.014710297208044
CHOCÓ,ALTO BAUDÓ,2013,1,27025,Pacifico,34969,2.8596757127741714
CHOCÓ,ALTO BAUDÓ,2014,4,27025,Pacifico,35846,11.158846175305474
CHOCÓ,ALTO BAUDÓ,2015,1,27025,Pacifico,36773,2.7193865064041556
CHOCÓ,ALTO BAUDÓ,2017,3,27025,Pacifico,38670,7.757951900698215
CHOCÓ,ALTO BAUDÓ,2019,4,27025,Pacifico,28330,14.119308153900459
CHOCÓ,ALTO BAUDÓ,2020,2,27025,Pacifico,29054,6.883733737179046
CHOCÓ,ALTO BAUDÓ,2021,1,27025,Pacifico,29662,3.371316836356281
CHOCÓ,ALTO BAUDÓ,2022,3,27025,Pacifico,30172,9.94299350391091
CHOCÓ,ATRATO,2003,1,27050,Pacifico,7137,14.011489421325487
CHOCÓ,ATRATO,2004,10,27050,Pacifico,7352,136.01741022850925
CHOCÓ,ATRATO,2007,1,27050,Pacifico,7986,12.521913348359629
CHOCÓ,ATRATO,2008,1,27050,Pacifico,8205,12.18769043266301
CHOCÓ,ATRATO,2010,2,27050,Pacifico,8664,23.084025854108955
CHOCÓ,ATRATO,2011,2,27050,Pacifico,8906,22.456770716370986
CHOCÓ,ATRATO,2012,6,27050,Pacifico,9158,65.51648831622624
CHOCÓ,ATRATO,2013,3,27050,Pacifico,9402,31.908104658583284
CHOCÓ,ATRATO,2014,2,27050,Pacifico,9664,20.695364238410598
CHOCÓ,ATRATO,2015,3,27050,Pacifico,9927,30.22061045633122
CHOCÓ,ATRATO,2016,8,27050,Pacifico,10195,78.46983815595881
CHOCÓ,ATRATO,2017,7,27050,Pacifico,10471,66.85130360042021
CHOCÓ,ATRATO,2018,8,27050,Pacifico,6063,131.94788058716807
CHOCÓ,ATRATO,2019,6,27050,Pacifico,6216,96.52509652509653
CHOCÓ,ATRATO,2020,4,27050,Pacifico,6358,62.91286568103177
CHOCÓ,ATRATO,2021,10,27050,Pacifico,6483,154.2495758136665
CHOCÓ,ATRATO,2022,3,27050,Pacifico,6616,45.34461910519952
CHOCÓ,ATRATO,2024,3,27050,Pacifico,6841,43.8532378307265
CHOCÓ,BAGADÓ,2003,1,27073,Pacifico,8806,11.355893708834886
CHOCÓ,BAGADÓ,2004,1,27073,Pacifico,8591,11.640088464672331
CHOCÓ,BAGADÓ,2005,9,27073,Pacifico,8454,106.45848119233499
CHOCÓ,BAGADÓ,2006,1,27073,Pacifico,8399,11.906179307060365
CHOCÓ,BAGADÓ,2008,1,27073,Pacifico,8327,12.009126936471718
CHOCÓ,BAGADÓ,2010,2,27073,Pacifico,8249,24.24536307431204
CHOCÓ,BAGADÓ,2011,1,27073,Pacifico,8219,12.166930283489474
CHOCÓ,BAGADÓ,2012,2,27073,Pacifico,8178,24.455857177794083
CHOCÓ,BAGADÓ,2013,2,27073,Pacifico,8146,24.551927326295115
CHOCÓ,BAGADÓ,2015,1,27073,Pacifico,8064,12.40079365079365
CHOCÓ,BAGADÓ,2016,2,27073,Pacifico,8016,24.9500998003992
CHOCÓ,BAGADÓ,2017,1,27073,Pacifico,7984,12.5250501002004
CHOCÓ,BAGADÓ,2018,3,27073,Pacifico,11011,27.24548179093634
CHOCÓ,BAGADÓ,2019,2,27073,Pacifico,11167,17.909913136921286
CHOCÓ,BAGADÓ,2020,1,27073,Pacifico,11235,8.900756564307967
CHOCÓ,BAGADÓ,2022,1,27073,Pacifico,11433,8.746610688358261
CHOCÓ,BAGADÓ,2024,1,27073,Pacifico,11843,8.443806467955755
CHOCÓ,BAHÍA SOLANO,2003,4,27075,Pacifico,9021,44.340982152754684
CHOCÓ,BAHÍA SOLANO,2004,1,27075,Pacifico,9061,11.036309458117206
CHOCÓ,BAHÍA SOLANO,2005,1,27075,Pacifico,9094,10.996261271167803
CHOCÓ,BAHÍA SOLANO,2006,3,27075,Pacifico,9116,32.90917068889864
CHOCÓ,BAHÍA SOLANO,2007,2,27075,Pacifico,9139,21.8842324105482
CHOCÓ,BAHÍA SOLANO,2008,3,27075,Pacifico,9162,32.74394237066143
CHOCÓ,BAHÍA SOLANO,2009,6,27075,Pacifico,9185,65.323897659227
CHOCÓ,BAHÍA SOLANO,2010,2,27075,Pacifico,9208,21.720243266724587
CHOCÓ,BAHÍA SOLANO,2011,6,27075,Pacifico,9231,64.99837504062398
CHOCÓ,BAHÍA SOLANO,2012,9,27075,Pacifico,9255,97.24473257698541
CHOCÓ,BAHÍA SOLANO,2013,5,27075,Pacifico,9279,53.88511693070374
CHOCÓ,BAHÍA SOLANO,2014,6,27075,Pacifico,9303,64.49532408900355
CHOCÓ,BAHÍA SOLANO,2015,5,27075,Pacifico,9327,53.60780529645116
CHOCÓ,BAHÍA SOLANO,2016,7,27075,Pacifico,9351,74.85830392471394
CHOCÓ,BAHÍA SOLANO,2017,3,27075,Pacifico,9375,32
CHOCÓ,BAHÍA SOLANO,2018,12,27075,Pacifico,10123,118.54193420922651
CHOCÓ,BAHÍA SOLANO,2019,9,27075,Pacifico,10405,86.49687650168188
CHOCÓ,BAHÍA SOLANO,2020,17,27075,Pacifico,10663,159.4298039951233
CHOCÓ,BAHÍA SOLANO,2021,10,27075,Pacifico,10881,91.90331770976933
CHOCÓ,BAHÍA SOLANO,2022,5,27075,Pacifico,11082,45.11820970943873
CHOCÓ,BAHÍA SOLANO,2023,10,27075,Pacifico,11291,88.5661146045523
CHOCÓ,BAHÍA SOLANO,2024,3,27075,Pacifico,11477,26.139234991722578
CHOCÓ,BAJO BAUDÓ,2003,1,27077,Pacifico,16352,6.11545988258317
CHOCÓ,BAJO BAUDÓ,2004,3,27077,Pacifico,16334,18.3665972817436
CHOCÓ,BAJO BAUDÓ,2005,2,27077,Pacifico,16375,12.213740458015266
CHOCÓ,BAJO BAUDÓ,2006,1,27077,Pacifico,16480,6.067961165048543
CHOCÓ,BAJO BAUDÓ,2007,1,27077,Pacifico,16582,6.030635628995296
CHOCÓ,BAJO BAUDÓ,2008,8,27077,Pacifico,16675,47.976011994003
CHOCÓ,BAJO BAUDÓ,2009,1,27077,Pacifico,16782,5.958765343820761
CHOCÓ,BAJO BAUDÓ,2010,1,27077,Pacifico,16878,5.9248726152387725
CHOCÓ,BAJO BAUDÓ,2011,1,27077,Pacifico,16979,5.889628364450203
CHOCÓ,BAJO BAUDÓ,2012,6,27077,Pacifico,17086,35.116469624253774
CHOCÓ,BAJO BAUDÓ,2013,7,27077,Pacifico,17183,40.73793866030378
CHOCÓ,BAJO BAUDÓ,2014,1,27077,Pacifico,17290,5.78368999421631
CHOCÓ,BAJO BAUDÓ,2015,3,27077,Pacifico,17402,17.239397770371223
CHOCÓ,BAJO BAUDÓ,2016,4,27077,Pacifico,17507,22.848003655680586
CHOCÓ,BAJO BAUDÓ,2017,2,27077,Pacifico,17617,11.352670715785889
CHOCÓ,BAJO BAUDÓ,2018,2,27077,Pacifico,29957,6.676235938178055
CHOCÓ,BAJO BAUDÓ,2019,4,27077,Pacifico,30764,13.00221037576388
CHOCÓ,BAJO BAUDÓ,2020,4,27077,Pacifico,31444,12.721027859051011
CHOCÓ,BAJO BAUDÓ,2021,4,27077,Pacifico,32059,12.476995539474094
CHOCÓ,BAJO BAUDÓ,2022,1,27077,Pacifico,32640,3.063725490196078
CHOCÓ,BAJO BAUDÓ,2023,4,27077,Pacifico,33373,11.985736973002128
CHOCÓ,BAJO BAUDÓ,2024,3,27077,Pacifico,33930,8.841732979664014
CHOCÓ,BOJAYÁ,2005,1,27099,Pacifico,9941,10.059350165979277
CHOCÓ,BOJAYÁ,2009,1,27099,Pacifico,10003,9.99700089973008
CHOCÓ,BOJAYÁ,2012,1,27099,Pacifico,10047,9.953219866626855
CHOCÓ,BOJAYÁ,2015,1,27099,Pacifico,10099,9.901970492127933
CHOCÓ,BOJAYÁ,2016,2,27099,Pacifico,10106,19.790223629527013
CHOCÓ,BOJAYÁ,2018,1,27099,Pacifico,12073,8.282945415389712
CHOCÓ,BOJAYÁ,2019,4,27099,Pacifico,12394,32.27368081329676
CHOCÓ,BOJAYÁ,2020,3,27099,Pacifico,12709,23.605319065229367
CHOCÓ,BOJAYÁ,2021,2,27099,Pacifico,12982,15.405946695424435
CHOCÓ,BOJAYÁ,2022,1,27099,Pacifico,13210,7.57002271006813
CHOCÓ,CARMEN DEL DARIEN,2006,4,27150,Pacifico,5155,77.59456838021339
CHOCÓ,CARMEN DEL DARIEN,2009,3,27150,Pacifico,5251,57.131974861931056
CHOCÓ,CARMEN DEL DARIEN,2011,1,27150,Pacifico,5335,18.744142455482663
CHOCÓ,CARMEN DEL DARIEN,2012,5,27150,Pacifico,5359,93.3009889904833
CHOCÓ,CARMEN DEL DARIEN,2013,4,27150,Pacifico,5400,74.07407407407408
CHOCÓ,CARMEN DEL DARIEN,2014,1,27150,Pacifico,5432,18.40942562592047
CHOCÓ,CARMEN DEL DARIEN,2017,5,27150,Pacifico,5524,90.51412020275163
CHOCÓ,CARMEN DEL DARIEN,2018,4,27150,Pacifico,18433,21.700211577062877
CHOCÓ,CARMEN DEL DARIEN,2019,5,27150,Pacifico,19355,25.833118057349523
CHOCÓ,CARMEN DEL DARIEN,2020,10,27150,Pacifico,20276,49.31939238508582
CHOCÓ,CARMEN DEL DARIEN,2021,5,27150,Pacifico,21107,23.688823613019377
CHOCÓ,CARMEN DEL DARIEN,2022,1,27150,Pacifico,21458,4.660266567247646
CHOCÓ,CARMEN DEL DARIEN,2023,3,27150,Pacifico,21814,13.752635921885028
CHOCÓ,CARMEN DEL DARIEN,2024,1,27150,Pacifico,22154,4.513857542655954
CHOCÓ,CONDOTO,2003,4,27205,Pacifico,12922,30.954960532425325
CHOCÓ,CONDOTO,2004,2,27205,Pacifico,12996,15.38935056940597
CHOCÓ,CONDOTO,2005,2,27205,Pacifico,13098,15.269506794930523
CHOCÓ,CONDOTO,2006,4,27205,Pacifico,13218,30.26176426085641
CHOCÓ,CONDOTO,2007,6,27205,Pacifico,13358,44.91690372810301
CHOCÓ,CONDOTO,2008,10,27205,Pacifico,13507,74.03568520026653
CHOCÓ,CONDOTO,2009,11,27205,Pacifico,13673,80.45052292839902
CHOCÓ,CONDOTO,2010,2,27205,Pacifico,13840,14.450867052023122
CHOCÓ,CONDOTO,2011,1,27205,Pacifico,14003,7.141326858530315
CHOCÓ,CONDOTO,2012,5,27205,Pacifico,14173,35.27834615113243
CHOCÓ,CONDOTO,2013,3,27205,Pacifico,14328,20.938023450586265
CHOCÓ,CONDOTO,2014,9,27205,Pacifico,14490,62.11180124223603
CHOCÓ,CONDOTO,2015,5,27205,Pacifico,14660,34.106412005457024
CHOCÓ,CONDOTO,2016,1,27205,Pacifico,14825,6.745362563237774
CHOCÓ,CONDOTO,2017,4,27205,Pacifico,14991,26.682676272430125
CHOCÓ,CONDOTO,2018,1,27205,Pacifico,12663,7.897022822395957
CHOCÓ,CONDOTO,2019,4,27205,Pacifico,12823,31.193948374015438
CHOCÓ,CONDOTO,2020,1,27205,Pacifico,13068,7.6522803795531065
CHOCÓ,CONDOTO,2021,6,27205,Pacifico,13234,45.33776635937736
CHOCÓ,CONDOTO,2022,2,27205,Pacifico,13513,14.800562421372012
CHOCÓ,CONDOTO,2023,4,27205,Pacifico,13652,29.29973630237328
CHOCÓ,CONDOTO,2024,2,27205,Pacifico,13928,14.359563469270535
CHOCÓ,CÉRTEGUI,2003,1,27160,Pacifico,9316,10.734220695577502
CHOCÓ,CÉRTEGUI,2004,1,27160,Pacifico,9439,10.594342621040363
CHOCÓ,CÉRTEGUI,2011,1,27160,Pacifico,9854,10.148163182463973
CHOCÓ,CÉRTEGUI,2014,2,27160,Pacifico,10010,19.98001998001998
CHOCÓ,CÉRTEGUI,2015,1,27160,Pacifico,10068,9.932459276916964
CHOCÓ,CÉRTEGUI,2016,2,27160,Pacifico,10109,19.784350578692255
CHOCÓ,CÉRTEGUI,2018,3,27160,Pacifico,5635,53.23868677905945
CHOCÓ,CÉRTEGUI,2019,1,27160,Pacifico,5724,17.470300489168412
CHOCÓ,CÉRTEGUI,2020,1,27160,Pacifico,5798,17.247326664367023
CHOCÓ,CÉRTEGUI,2021,6,27160,Pacifico,5864,102.31923601637108
CHOCÓ,CÉRTEGUI,2023,1,27160,Pacifico,6088,16.4257555847569
CHOCÓ,CÉRTEGUI,2024,1,27160,Pacifico,6203,16.12123166209898
CHOCÓ,EL CANTÓN DEL SAN PABLO,2005,1,27135,Pacifico,6213,16.095284081764042
CHOCÓ,EL CANTÓN DEL SAN PABLO,2007,2,27135,Pacifico,6520,30.67484662576687
CHOCÓ,EL CANTÓN DEL SAN PABLO,2009,1,27135,Pacifico,6861,14.575134819997084
CHOCÓ,EL CANTÓN DEL SAN PABLO,2010,1,27135,Pacifico,7037,14.210601108426886
CHOCÓ,EL CANTÓN DEL SAN PABLO,2011,2,27135,Pacifico,7218,27.70850651149903
CHOCÓ,EL CANTÓN DEL SAN PABLO,2012,1,27135,Pacifico,7396,13.520822065981612
CHOCÓ,EL CANTÓN DEL SAN PABLO,2013,1,27135,Pacifico,7589,13.176966662274344
CHOCÓ,EL CANTÓN DEL SAN PABLO,2014,2,27135,Pacifico,7777,25.716857400025717
CHOCÓ,EL CANTÓN DEL SAN PABLO,2015,1,27135,Pacifico,7970,12.547051442910915
CHOCÓ,EL CANTÓN DEL SAN PABLO,2016,2,27135,Pacifico,8175,24.464831804281346
CHOCÓ,EL CANTÓN DEL SAN PABLO,2017,2,27135,Pacifico,8375,23.880597014925375
CHOCÓ,EL CANTÓN DEL SAN PABLO,2018,2,27135,Pacifico,6116,32.701111837802486
CHOCÓ,EL CANTÓN DEL SAN PABLO,2020,2,27135,Pacifico,6404,31.23048094940662
CHOCÓ,EL CANTÓN DEL SAN PABLO,2021,7,27135,Pacifico,6521,107.34549915657108
CHOCÓ,EL CANTÓN DEL SAN PABLO,2022,2,27135,Pacifico,6668,29.994001199760046
CHOCÓ,EL CARMEN DE ATRATO,2003,4,27245,Pacifico,11372,35.1741118536757
CHOCÓ,EL CARMEN DE ATRATO,2005,1,27245,Pacifico,11849,8.439530762089628
CHOCÓ,EL CARMEN DE ATRATO,2006,2,27245,Pacifico,12050,16.59751037344398
CHOCÓ,EL CARMEN DE ATRATO,2008,1,27245,Pacifico,12470,8.019246190858059
CHOCÓ,EL CARMEN DE ATRATO,2011,3,27245,Pacifico,13123,22.86062638116284
CHOCÓ,EL CARMEN DE ATRATO,2012,11,27245,Pacifico,13352,82.38466147393649
CHOCÓ,EL CARMEN DE ATRATO,2013,1,27245,Pacifico,13584,7.3616018845700815
CHOCÓ,EL CARMEN DE ATRATO,2015,1,27245,Pacifico,14049,7.117944337675279
CHOCÓ,EL CARMEN DE ATRATO,2018,4,27245,Pacifico,8193,48.82216526302942
CHOCÓ,EL CARMEN DE ATRATO,2019,2,27245,Pacifico,8405,23.79535990481856
CHOCÓ,EL CARMEN DE ATRATO,2020,3,27245,Pacifico,8606,34.8594004183128
CHOCÓ,EL CARMEN DE ATRATO,2021,4,27245,Pacifico,8770,45.61003420752566
CHOCÓ,EL CARMEN DE ATRATO,2022,2,27245,Pacifico,8932,22.391401701746528
CHOCÓ,EL CARMEN DE ATRATO,2023,1,27245,Pacifico,9121,10.96371011950444
CHOCÓ,EL CARMEN DE ATRATO,2024,1,27245,Pacifico,9273,10.783996549121104
CHOCÓ,EL LITORAL DEL SAN JUAN,2006,1,27250,Pacifico,12568,7.956715467854869
CHOCÓ,EL LITORAL DEL SAN JUAN,2008,4,27250,Pacifico,13124,30.478512648582747
CHOCÓ,EL LITORAL DEL SAN JUAN,2012,5,27250,Pacifico,14268,35.043453882814696
CHOCÓ,EL LITORAL DEL SAN JUAN,2013,4,27250,Pacifico,14569,27.4555563182099
CHOCÓ,EL LITORAL DEL SAN JUAN,2014,2,27250,Pacifico,14902,13.421017313112335
CHOCÓ,EL LITORAL DEL SAN JUAN,2016,3,27250,Pacifico,15619,19.207375632242783
CHOCÓ,EL LITORAL DEL SAN JUAN,2017,9,27250,Pacifico,15994,56.271101663123666
CHOCÓ,EL LITORAL DEL SAN JUAN,2018,2,27250,Pacifico,21669,9.229775254972541
CHOCÓ,EL LITORAL DEL SAN JUAN,2019,7,27250,Pacifico,22495,31.118026228050677
CHOCÓ,EL LITORAL DEL SAN JUAN,2020,3,27250,Pacifico,23345,12.850717498393662
CHOCÓ,EL LITORAL DEL SAN JUAN,2021,3,27250,Pacifico,24088,12.454334108269677
CHOCÓ,EL LITORAL DEL SAN JUAN,2022,5,27250,Pacifico,24533,20.38071169445237
CHOCÓ,EL LITORAL DEL SAN JUAN,2024,1,27250,Pacifico,25403,3.93654292800063
CHOCÓ,ISTMINA,2003,5,27361,Pacifico,23205,21.54708037060978
CHOCÓ,ISTMINA,2004,10,27361,Pacifico,23440,42.66211604095563
CHOCÓ,ISTMINA,2005,9,27361,Pacifico,23639,38.0726765091586
CHOCÓ,ISTMINA,2006,7,27361,Pacifico,23770,29.448885149347916
CHOCÓ,ISTMINA,2007,30,27361,Pacifico,23922,125.4075746175069
CHOCÓ,ISTMINA,2008,22,27361,Pacifico,24085,91.34315964293128
CHOCÓ,ISTMINA,2009,18,27361,Pacifico,24276,74.14730598121602
CHOCÓ,ISTMINA,2010,19,27361,Pacifico,24459,77.68101721247803
CHOCÓ,ISTMINA,2011,19,27361,Pacifico,24644,77.09787372179841
CHOCÓ,ISTMINA,2012,16,27361,Pacifico,24824,64.45375443119562
CHOCÓ,ISTMINA,2013,18,27361,Pacifico,25012,71.96545658084119
CHOCÓ,ISTMINA,2014,22,27361,Pacifico,25183,87.3605209863797
CHOCÓ,ISTMINA,2015,17,27361,Pacifico,25351,67.05849867855311
CHOCÓ,ISTMINA,2016,17,27361,Pacifico,25519,66.61703044790157
CHOCÓ,ISTMINA,2017,10,27361,Pacifico,25686,38.93171377404033
CHOCÓ,ISTMINA,2018,9,27361,Pacifico,30742,29.27590917962397
CHOCÓ,ISTMINA,2019,11,27361,Pacifico,31168,35.29260780287475
CHOCÓ,ISTMINA,2020,8,27361,Pacifico,31772,25.17940324814302
CHOCÓ,ISTMINA,2021,17,27361,Pacifico,32170,52.844264843021456
CHOCÓ,ISTMINA,2022,13,27361,Pacifico,32809,39.62327410161846
CHOCÓ,ISTMINA,2023,22,27361,Pacifico,33188,66.28902012775703
CHOCÓ,ISTMINA,2024,18,27361,Pacifico,33814,53.23238895132194
CHOCÓ,JURADÓ,2012,2,27372,Pacifico,3407,58.7026709715292
CHOCÓ,JURADÓ,2013,2,27372,Pacifico,3373,59.29439667951378
CHOCÓ,JURADÓ,2014,4,27372,Pacifico,3353,119.29615269907546
CHOCÓ,JURADÓ,2015,2,27372,Pacifico,3319,60.25911419102139
CHOCÓ,JURADÓ,2016,4,27372,Pacifico,3295,121.39605462822458
CHOCÓ,JURADÓ,2017,4,27372,Pacifico,3267,122.4364860728497
CHOCÓ,JURADÓ,2018,4,27372,Pacifico,6685,59.835452505609574
CHOCÓ,JURADÓ,2019,3,27372,Pacifico,6866,43.693562481794345
CHOCÓ,JURADÓ,2020,4,27372,Pacifico,7032,56.88282138794084
CHOCÓ,JURADÓ,2021,3,27372,Pacifico,7153,41.94044456871243
CHOCÓ,JURADÓ,2022,1,27372,Pacifico,7274,13.747594171020072
CHOCÓ,JURADÓ,2023,5,27372,Pacifico,7408,67.49460043196544
CHOCÓ,JURADÓ,2024,5,27372,Pacifico,7535,66.35700066357
CHOCÓ,LLORÓ,2005,1,27413,Pacifico,10248,9.758001561280249
CHOCÓ,LLORÓ,2008,2,27413,Pacifico,10533,18.98794265641318
CHOCÓ,LLORÓ,2009,1,27413,Pacifico,10639,9.399379640943698
CHOCÓ,LLORÓ,2012,3,27413,Pacifico,10934,27.43735138101335
CHOCÓ,LLORÓ,2013,2,27413,Pacifico,11015,18.157058556513842
CHOCÓ,LLORÓ,2014,3,27413,Pacifico,11109,27.005130974885226
CHOCÓ,LLORÓ,2015,2,27413,Pacifico,11197,17.86192730195588
CHOCÓ,LLORÓ,2016,4,27413,Pacifico,11284,35.44842254519674
CHOCÓ,LLORÓ,2017,3,27413,Pacifico,11372,26.380583890256773
CHOCÓ,LLORÓ,2018,1,27413,Pacifico,9786,10.218679746576743
CHOCÓ,LLORÓ,2019,1,27413,Pacifico,9925,10.075566750629724
CHOCÓ,LLORÓ,2020,2,27413,Pacifico,10022,19.956096587507485
CHOCÓ,LLORÓ,2021,2,27413,Pacifico,10081,19.83930165658169
CHOCÓ,LLORÓ,2022,3,27413,Pacifico,10265,29.225523623964932
CHOCÓ,LLORÓ,2023,2,27413,Pacifico,10456,19.127773527161438
CHOCÓ,LLORÓ,2024,7,27413,Pacifico,10611,65.96927716520592
CHOCÓ,MEDIO ATRATO,2005,1,27425,Pacifico,21037,4.75352949565052
CHOCÓ,MEDIO ATRATO,2008,1,27425,Pacifico,23297,4.292398162853586
CHOCÓ,MEDIO ATRATO,2010,1,27425,Pacifico,24941,4.0094623311014
CHOCÓ,MEDIO ATRATO,2011,5,27425,Pacifico,25811,19.371585758010152
CHOCÓ,MEDIO ATRATO,2012,1,27425,Pacifico,26696,3.7458795325142344
CHOCÓ,MEDIO ATRATO,2014,3,27425,Pacifico,28531,10.514878553152712
